id,price
168,3438.162
169,11811.4332
170,679.3096
171,1689.0496
172,4652.478
173,2116.6784
174,6351.181726666667
175,1745.1168
176,4399.184433333334
177,3776.5328
178,2598.2168
179,3399.072779999999
180,3473.2564
181,1684.2644
182,942.9252
183,1644.3968
184,683.3648
185,4138.7816
186,854.0984
187,878.3236
188,530.0244
189,1817.624
190,2269.5988
191,711.1716
192,894.384
193,6383.928028571429
194,3754.8648
195,2648.0536
196,633.4644
197,13491.625333333332
198,607.8732
199,8994.1112
200,10593.428
201,6327.5592
202,682.5564
203,731.3
204,6421.0804
205,3738.0244
206,637.2968
207,3098.3278333333333
208,956.9916761904763
209,8198.7156
210,2694.2188
211,6789.1344
212,11531.6576
213,386.8008
214,1260.9576
215,891.8516533333335
216,2580.1508
217,2714.7628
218,907.3088
219,1209.2336
220,2445.8072
221,2154.9536
222,9117.0044
223,989.7892
224,1232.3652
225,4408.7356
226,3577.09
227,2177.6224
228,6487.806
229,1888.9376
230,4976.5856
231,1548.914533333333
232,1264.1836
233,1525.78
234,1014.6288
235,8428.63
236,1209.5416
237,1010.3136
238,4017.0065333333328
239,8487.6
240,6067.2272
241,988.3208
242,15387.5002
243,4538.4948
244,459.1296
245,1098.438
246,2438.564
247,7322.322
248,10977.8252
249,5595.213133333333
250,5429.2796
251,1571.2808
252,2784.6408
253,4818.2464
254,5116.4976
255,1238.3828
256,645.8548666666667
257,2014.7088
258,822.3844
259,14924.1988
260,6440.666
261,4865.7718
262,1832.0208
263,3804.9796
264,807.378
265,2276.8492
266,8412.548
267,1727.2495666666669
268,993.2576
269,8823.868533333334
270,7659.2464
271,733.6568
272,4278.1728
273,5203.8824
274,517.02
275,926.4861
276,6107.512
277,536.984
278,6532.158
279,8198.28551809524
280,1671.0408
281,2707.4448
282,4093.390133333333
283,9503.6444
284,9061.7112
285,11225.116266666668
286,5187.8688
287,15928.7612
288,1709.8688
289,5879.464
290,410.0672
291,8577.7216
292,17092.2
293,925.5796
294,7920.9684
295,1737.7272
296,2199.3941600000003
297,719.3408
298,429.7912
299,5641.1364
300,2135.3774
301,1186.3684
302,3463.5744
303,5228.2448
304,5868.3408
305,8531.8228
306,1078.7572
307,1031.9624
308,1712.9904666666664
309,2180.6752066666663
310,1887.2196
311,489.6508
312,7260.0264
313,5234.311828571428
314,2458.6472
315,10474.8396
316,719.6128
317,1034.6276
318,964.7224
319,8112.2104
320,4804.6256
321,526.4488
322,444.7628
323,508.862
324,956.0288
325,5452.738
326,1688.8628
327,1781.3916
328,6480.5984
329,771.1548
330,17417.8192
331,2383.646
332,898.1672
333,8441.8352
334,3287.9912
335,1735.9056
336,15520.977840000001
337,935.1912
338,903.93
339,6237.3132
340,608.0464
341,1651.3972
342,692.8784
343,4234.0564
344,4389.4344
345,1946.7772
346,709.0416
347,2527.0316
348,4696.6128
349,900.3344
350,3223.7372
351,472.1332
352,2799.0444
353,1966.3068
354,623.9004
355,1428.4756
356,700.788
357,11754.5956
358,1521.1896
359,512.1792
360,1057.9348
361,8183.2312
362,567.1144
363,9345.438
364,3629.4504
365,767.3032
366,738.8912
367,4860.6412
368,1750.218
369,610.3618933333333
370,612.1508
371,738.6984
372,6097.3772
373,1027.538
374,421.4372
375,818.0512
376,635.0973733333334
377,4275.8044
378,2739.8168
379,591.9196
380,4737.4332
381,500.8204
382,724.6136
383,9341.3848
384,1187.534
385,833.5248
386,16268.6608
387,12885.1316
388,897.2552
389,759.8316
390,2554.4204
391,927.4328
392,9053.6956
393,578.5656
394,2009.938
395,4687.5292
396,861.6264
397,2045.3456733333337
398,1044.0644
399,2317.1390666666666
400,5066.1172
401,626.2352
402,2538.588
403,9908.3276
404,1232.5128
405,1124.4592
406,523.214
407,17658.5124
408,2122.5772
409,5660.238
410,819.27792
411,716.4856
412,4499.9084
413,1434.7244066666665
414,7319.778066666666
415,905.0152
416,1338.6044
417,7999.412
418,366.0016
419,4939.8326
420,13862.6716
421,4505.9644
422,4884.522
423,918.6448
424,1198.7452
425,418.81
426,798.9132
427,13843.797560000003
428,1757.7844
429,7683.1028
430,4121.6416
431,16905.135066666666
432,2142.44316
433,3091.8576857142857
434,604.5888785714285
435,3157.1806
436,2357.6985999999997
437,1115.6696
438,7166.4144
439,623.4412
440,3505.062
441,1564.5308
442,876.8256
443,646.1872
444,972.8788
445,1047.4376
446,2290.0456
447,5626.4488
448,809.1976
449,2366.6488
450,718.4128
451,1143.7548
452,6587.992700000001
453,6333.1636
454,2865.6308
455,4119.8984
456,1073.9486
457,11996.8636
458,3969.9624
459,5066.7456
460,12910.7466
461,517.362
462,801.9268
463,596.13
464,858.1396
465,4160.29816
466,843.2456
467,4218.2528
468,4602.6688
469,1302.4424
470,2577.572
471,2326.8612
472,2341.938
473,6901.1576
474,1333.7532
475,1119.1664
476,16800.0928
477,5487.413999999999
478,2637.3604
479,11639.466
480,856.986
481,5613.4356
482,11239.7752
483,14870.1076
484,1235.8356
485,4187.8672
486,12292.3488
487,3159.7716
488,2507.4096
489,1903.8014
490,594.1962
491,728.336
492,4492.1718
493,9086.7156
494,2407.728
495,902.8396
496,2285.9644
497,5506.571
498,1727.3976
499,4161.7324
500,10319.395537142856
501,719.4016
502,9297.786
503,1416.5936
504,482.2172
505,4291.282033333333
506,639.9368
507,3534.3382666666666
508,1737.0644
509,1086.9338400000001
510,1508.5628
511,598.7288
512,1000.1412
513,3919.244
514,3101.0312
515,14987.2388
516,4675.9248
517,7230.0964
518,1176.1153333333332
519,1979.9532
520,5549.995233333334
521,2089.06724
522,749.8498400000001
523,6457.962
524,9343.7512
525,1761.262
526,1311.856
527,2258.41096
528,4980.4949333333325
529,4671.1348
530,2620.39
531,2588.636
532,3054.1632
533,7243.1836
534,2592.2376
535,15984.367673333334
536,15577.8324
537,4606.447032380953
538,1961.6136
539,2045.9436
540,10636.578
541,10671.9052
542,713.5556
543,15269.3284
544,603.6264
545,7617.7164
546,9453.5612
547,1909.0556
548,900.164
549,7480.315479999999
550,548.918
551,954.6056
552,6801.5148
553,1630.1816
554,2517.9304
555,15340.0344
556,4651.0452
557,9463.0624
558,1415.6152
559,2901.2836
560,819.622
561,2451.04
562,695.6996
563,4173.398
564,5565.1936
565,2308.1612
566,2451.2268
567,2129.5636
568,5747.9392
569,1797.9244
570,1263.1936
571,4377.034
572,16364.9484
573,15674.4516
574,5178.8604
575,627.3652
576,4452.6768
577,1156.4376
578,567.476
579,3607.4164
580,2284.831466666667
581,876.229
582,966.2644
583,495.5032
584,7944.190608571428
585,1700.2136
586,942.7732
587,891.4732
588,2624.0348
589,3716.0408
590,1818.1328
591,509.6472
592,972.5404
593,618.682
594,8927.273
595,1206.3519066666665
596,14627.11
597,945.7466057142857
598,1191.3992
599,3238.108
600,2388.4452
601,8391.6492
602,2356.9192
603,9683.4328
604,526.7592
605,1163.5928
606,886.206
607,5412.9428
608,2309.5104
609,704.2356
610,1633.6816
611,889.9632
612,3621.4416
613,3246.156
614,968.9212
615,486.7688
616,700.7096
617,3336.7596
618,15922.3824
619,11078.0436
620,852.6512
621,666.3336
622,852.6744
623,2317.2412
624,4680.7672
625,15697.8768
626,1107.02116
627,842.7488
628,1755.3688
629,3967.1168
630,2579.1088
631,10492.9824
632,1203.0204
633,1164.402
634,3934.8024
635,7707.3112
636,4289.4772
637,1049.167542857143
638,12988.4312
639,4765.4052
640,6755.0444
641,531.0844
642,791.2404
643,4845.3636
644,991.2736
645,779.3716
646,1908.7672
647,1722.074
648,5047.1924
649,1766.9692
650,3490.5409600000003
651,15342.8876
652,1238.2524
653,1830.9629400000001
654,1039.284
655,17236.8992
656,2614.19
657,1179.9028
658,885.5848
659,995.58
660,2882.5548
661,1054.9852
662,4343.94
663,607.2096
664,390.3484
665,949.9344
666,5388.423
667,3475.1212
668,17465.5036
669,14168.2852
670,1817.0808
671,15565.846
672,1301.3602285714285
673,3445.9052
674,1009.4024
675,6502.7456
676,3822.6888
677,1594.934
678,1185.0236
679,1245.5372
680,673.1208
681,8651.73064
682,1998.3244
683,1307.2492
684,4104.034
685,701.098
686,1441.3356
687,2538.5852
688,704.4848
689,15815.2456
690,3028.7084
691,740.3056
692,994.8944
693,8261.348
694,5821.0302
695,11933.582906666668
696,721.1644
697,3358.5696
698,527.204
699,1109.258
700,980.1004
701,2755.536
702,759.9536
703,2312.9208
704,4178.8132
705,787.1848
706,423.2024
707,5388.8784
708,967.9496
709,695.5908476190476
710,6516.8708
711,4835.364933333333
712,692.53
713,861.0948
714,539.8984
715,646.538
716,1292.7772
717,5783.9668
718,15171.693140000001
719,7945.0516
720,12451.504
721,4430.9424
722,558.4136
723,2274.214
724,2845.1424
725,4872.686106666665
726,960.0592
727,685.8824
728,1580.9092
729,10774.5124
730,12756.5844
731,2044.5204
732,782.2728
733,4321.99786
734,4843.5112
735,10331.2188
736,7123.364
737,1941.2664
738,617.2168
739,5091.9428
740,2689.2516
741,5972.038
742,5347.31276
743,741.0652
744,11175.4408
745,16831.297733333333
746,853.4606
747,1026.9204
748,1642.0096
749,714.2836
750,1250.1808
751,1987.4808
752,5284.4332
753,3834.5048
754,798.9752
755,3075.9588
756,9203.2232
757,1870.5204
758,2395.3072
759,14465.4676
760,7725.189306666666
761,1328.2948
762,1333.9916
763,1960.7324
764,4374.0784
765,1972.9936
766,5506.27
767,4390.315786666667
768,853.1816
769,672.7244
770,5234.688
771,601.3528
772,931.6844
773,467.7428
774,4105.476933333333
775,4522.6448
776,965.6665142857141
777,1142.716
778,6600.9122
779,5883.9869
780,6634.232
781,5731.7824
782,628.1252
783,4629.9076
784,734.2364
785,1927.2236
786,691.856
787,4674.6076
788,1728.5196
789,560.4213785714286
790,4475.7468
791,882.2204
792,4728.642
793,508.098
794,1330.9148
795,5372.1172
796,2813.7708
797,6697.8096
798,13717.077486666667
799,628.5288
800,710.6264
801,1592.8928
802,765.148
803,13239.04864
804,770.6444
805,1376.9024
806,1775.654
807,1920.3608
808,634.7508
809,577.698
810,659.808
811,4193.2328
812,598.0984
813,1833.1792
814,1001.4492
815,6163.6264
816,5173.7248
817,5428.5528
818,1983.908
819,566.2684
820,4980.3628
821,1654.1112
822,4269.8384
823,3584.3468
824,653.7548
825,1368.5854
826,726.3636
827,1677.1066
828,5649.302026666666
829,3114.26556
830,2683.1436
831,4472.6076
832,501.2996
833,2279.276
834,5181.0452
835,10383.7128
836,501.4332
837,5260.4844
838,1611.0072
839,7378.5776
840,1240.406
841,2269.5012
842,564.2552
843,1861.0236
844,2920.272
845,9370.6168
846,948.354
847,1891.9904
848,15104.951076190471
849,706.2348
850,1420.5804
851,8655.4444
852,1078.5904
853,420.3756
854,5139.6376
855,2281.5362666666665
856,1945.778
857,1865.414
858,1304.8108
859,6526.7384
860,12886.258
861,1776.0776
862,2218.4748
863,752.48
864,812.0624
865,725.58
866,2418.9616
867,709.8024
868,10393.37
869,2223.686
870,2392.3396
871,1021.526
872,15031.4328
873,2129.3144
874,873.8976
875,1386.788
876,1109.8088
877,784.89
878,1860.5884
879,9641.5752
880,2688.8604
881,4216.3216
882,5687.2372
883,731.2624
884,2772.122
885,5489.1392
886,863.3404
887,429.9181333333333
888,591.6524
889,1095.5748
890,7517.8952
891,680.04
892,2813.896
893,1028.5232
894,4630.2432
895,769.2476
896,3675.2056
897,1031.4916666666666
898,533.522
899,3512.292
900,4248.476
901,841.7024
902,4937.6464
903,647.1572
904,852.6388
905,1003.1232
906,2905.6928
907,2272.8072
908,4039.526
909,8794.2476
910,5328.9044
911,696.146
912,10286.9088
913,7453.798
914,1774.732
915,9515.55
916,9858.828
917,14312.727306666666
918,8088.9288
919,668.2947000000001
920,921.1216
921,3383.7414666666673
922,3964.9164
923,507.2636
924,17126.19488
925,4047.38
926,6350.0132
927,748.0808
928,3056.8808
929,835.6244
930,3523.3104
931,3029.282285714286
932,789.9532
933,3984.6028
934,4316.2612
935,988.2704
936,967.8608
937,757.3272
938,4151.6994
939,452.5056
940,6218.2028
941,3640.9724
942,1684.7796
943,600.5184
944,606.9118
945,3979.6072
946,877.5792
947,893.53
948,9705.7308
949,9203.3996
950,716.856
951,467.9764
952,2793.5244
953,662.9332
954,737.6516
955,6709.8248
956,4594.6776
957,9031.8384
958,2207.216133333333
959,981.314
960,1722.6984
961,7469.9628
962,690.672
963,2263.6992
964,1068.542
965,9713.48633142857
966,3227.1164
967,5250.3752
968,6680.5412
969,5313.906
970,10758.7656
971,2894.572
972,15064.5916
973,1025.7356
974,4365.8188
975,988.476
976,1590.6012
977,5613.014
978,1717.4188
979,2063.9188
980,8581.2384
981,510.0144
982,1817.1644
983,1245.8225066666673
984,3098.0198
985,17114.1316
986,2547.5908
987,1222.13376
988,1559.0657066666665
989,2254.4872
990,2547.6488
991,2315.2016
992,2494.3796
993,732.9148
994,4191.008
995,1233.4676
996,615.6996
997,818.3784457142857
998,791.7924
999,906.1608
1000,4680.0272
1001,9537.9776
1002,1198.6016
1003,1660.0944
1004,2787.49
1005,696.1136
1006,1227.158
1007,4068.4196
1008,587.3972
1009,2744.9124
1010,6343.1338
1011,941.398
1012,455.312
1013,6726.4444
1014,7697.3924
1015,593.4448
1016,6906.9644
1017,867.85608
1018,4233.4368
1019,4636.4396
1020,10265.4892
1021,2118.7348
1022,1285.0952
1023,1219.7404
1024,851.1816
1025,17459.6248
1026,925.2272
1027,3541.3448
1028,899.5232
1029,1611.226
1030,573.4788
1031,639.9956
1032,5202.637296666668
1033,3888.6108
1034,509.4492857142856
1035,1711.1596
1036,684.336
1037,6408.1404
1038,534.6316
1039,10785.3344
1040,9139.9544
1041,1070.8756
1042,10696.7004
1043,4109.1196
1044,15391.76793333333
1045,631.698
1046,5601.7872
1047,686.1868
1048,723.1204
1049,1425.1112
1050,5912.18614
1051,3903.51292952381
1052,3701.0665333333336
1053,9693.4072
1054,10977.5204
1055,4812.6724
1056,15744.0552
1057,5068.422033333333
1058,1682.9806666666668
1059,9689.8268
1060,2001.3064
1061,1786.072
1062,6221.2584
1063,4942.775579999999
1064,1081.5372
1065,13464.7106
1066,7356.3736
1067,727.8272
1068,678.716
1069,12036.9748
1070,754.2936
1071,7093.0308
1072,1293.9108
1073,1369.6344
1074,5665.828
1075,1291.7304
1076,465.734
1077,12340.6316
1078,952.8408
1079,1517.3752
1080,1767.2544
1081,4894.6932
1082,14127.9616
1083,6057.752666666666
1084,735.746
1085,944.6172
1086,13119.7132
1087,3807.0752
1088,808.4852
1089,15259.574
1090,7692.656
1091,6869.8136
1092,4224.241733333333
1093,476.10085142857145
1094,4650.2712
1095,13483.9244
1096,520.1388
1097,5262.98
1098,541.5952
1099,2699.1668
1100,943.9972
1101,418.2856
1102,935.0032
1103,13300.152761904761
1104,1192.1368
1105,669.4496
1106,853.2896
1107,2372.8664
1108,1735.4972
1109,3032.7436
1110,1719.2576
1111,14562.51252857143
1112,1989.1096
1113,2030.8344
1114,10767.9064
1115,505.8196
1116,2337.0372
1117,6197.0332
1118,2681.7496
1119,1827.11
1120,4567.9304
1121,3419.1484
1122,1249.6304
1123,1751.0368
1124,851.8876
1125,666.5016
1126,5123.3108
1127,1026.0284
1128,902.2872
1129,16820.3612
1130,4253.7416
1131,4830.8372
1132,7896.0208
1133,2402.1856
1134,524.35
1135,556.1244
1136,540.6988
1137,828.6112
1138,672.3112
1139,1191.6132
1140,845.56
1141,891.4164
1142,1386.8236
1143,4766.488
1144,593.5612
1145,2888.9884
1146,1823.4708
1147,5550.893253333333
1148,8947.298
1149,15917.3024
1150,814.8088
1151,5683.5864
1152,7013.8088
1153,3887.6024
1154,720.7896
1155,9645.7426
1156,2889.902
1157,2877.1168
1158,655.2961333333333
1159,5721.162733333333
1160,8431.06
1161,5027.882
1162,918.0668
1163,16009.8124
1164,665.22
1165,475.6908
1166,7671.4768
1167,1194.6484
1168,500.031
1169,1815.656
1170,975.0816
1171,6188.9072
1172,777.5604
1173,860.2472
1174,3541.9572
1175,1347.627916190476
1176,12251.6236
1177,591.7952
1178,1006.4872
1179,3812.7952
1180,1273.3736
1181,4133.0504
1182,3229.276
1183,732.8068
1184,6035.8312
1185,845.7792
1186,683.7256
1187,787.7296
1188,674.536
1189,2079.7014
1190,15350.5116
1191,500.0492
1192,2114.7652
1193,7378.0976
1194,5003.745226666667
1195,2491.8648
1196,1088.2316
1197,15736.782
1198,1122.7130200000001
1199,13798.578640000003
1200,979.2556
1201,5813.7588
1202,2511.3768
1203,5270.1296
1204,1006.9372
1205,5006.858
1206,12273.7608
1207,7315.5035
1208,2663.2668
1209,14849.5664
1210,11810.0356
1211,4661.3392
1212,838.248
1213,713.7272
1214,7883.2032
1215,6972.5728
1216,2569.784
1217,1532.056
1218,1333.0608
1219,6501.3684
1220,7889.4256
1221,438.1572
1222,13634.185333333331
1223,857.286
1224,9651.812820000001
1225,4119.96
1226,562.6852
1227,3895.268
1228,900.5972
1229,627.4364
1230,682.1728
1231,3754.504
1232,846.9516
1233,2641.8162666666663
1234,3398.9984
1235,3924.0864
1236,2502.7636
1237,3342.034
1238,9535.974
1239,9120.6396
1240,1644.9968
1241,430.9608
1242,5233.0846
1243,680.2344
1244,5925.3716
1245,5608.208
1246,2139.2012
1247,4049.6892
1248,3048.2952
1249,504.492
1250,8279.5036
1251,11360.2176
1252,397.5696
1253,727.4208
1254,2245.4972
1255,7516.4872
1256,1707.2876
1257,890.0712
1258,9777.6856
1259,583.8164
1260,5592.332
1261,811.3976
1262,971.3912
1263,2823.0908
1264,1274.5105238095239
1265,1700.9432
1266,1228.838
1267,8739.7256
1268,579.2692
1269,6189.2456
1270,874.2796
1271,3972.3724
1272,1409.7688
1273,907.2028
1274,706.74
1275,1049.4528
1276,3130.164533333333
1277,3750.0687333333335
1278,703.3788
1279,964.4044
1280,1384.5452857142857
1281,1813.3872
1282,12451.504
1283,8290.8888
1284,4435.0692
1285,2451.954
1286,3007.734
1287,7245.2776
1288,3508.164
1289,691.4216
1290,2719.4136
1291,3955.0676
1292,1011.7116
1293,2343.5184
1294,734.4164
1295,6668.5156
1296,1277.594
1297,2005.0212
1298,1701.4897333333336
1299,4278.7048
1300,7535.6
1301,517.1364
1302,6859.8088
1303,5413.3184
1304,699.5624
1305,885.4852
1306,1756.5932
1307,1623.5804
1308,1856.3616
1309,8781.8448
1310,4211.608
1311,2424.3628
1312,3600.4188
1313,2026.9564
1314,799.1692
1315,3166.22128
1316,3809.8308
1317,605.6616
1318,900.1236
1319,1995.8676
1320,1149.6928
1321,7475.2156
1322,3011.3028
1323,16051.388
1324,833.3628
1325,512.054
1326,925.1188
1327,3855.2496
1328,3148.5968
1329,4551.1492
1330,661.6932
1331,1439.1236
1332,760.8388
1333,2819.8524
1334,3479.1528
1335,4400.793466666667
1336,4109.2152
1337,771.2208
1338,3299.1528
1339,720.6588
1340,5568.1084
1341,4829.9936
1342,13823.006
1343,781.2008
1344,1980.3774
1345,5273.4352
1346,2909.308
1347,908.038
1348,697.6441714285714
1349,784.5204
1350,838.6948
1351,496.786
1352,2452.6068
1353,1307.1944
1354,6301.4352
1355,14010.4252
1356,962.5792
1357,981.2112
1358,1321.7308
1359,597.298
1360,5052.755933333334
1361,1284.544
1362,625.6808
1363,4868.1646666666675
1364,14680.4512
1365,4300.476
1366,13754.8436
1367,637.2928
1368,4144.3424
1369,521.7876
1370,1171.33
1371,991.1452
1372,2181.6116
1373,15801.2084
1374,971.6076
1375,3482.413833333333
1376,9158.8472
1377,700.8704
1378,13106.916
1379,2529.4668
1380,1051.2856
1381,3534.8348
1382,815.6852
1383,5933.0377
1384,2148.7528133333335
1385,885.7872
1386,1059.016
1387,5152.1344
1388,16818.6404
1389,7287.7268
1390,5843.7872
1391,3383.383553333333
1392,1669.7164
1393,994.2436
1394,10709.172533333332
1395,4739.16
1396,387.1868
1397,1851.0052
1398,604.6568
1399,3009.2364
1400,12685.7248
1401,16288.372055238098
1402,7059.5088
1403,6939.8928
1404,7934.8032
1405,602.7286371428571
1406,1024.164
1407,5080.0036
1408,652.3272
1409,3263.2876
1410,2401.8272
1411,539.5848
1412,936.1132
1413,674.7484
1414,6457.918
1415,1928.8904
1416,1549.7864
1417,3031.4551
1418,1053.73
1419,11337.9812
1420,7233.9004
1421,1340.9256
1422,4747.9248
1423,8641.5836
1424,536.3444
1425,1287.0544
1426,7311.1564
1427,1041.882
1428,531.8264
1429,1669.954
1430,4685.1524
1431,3630.5228
1432,5774.9976
1433,4452.3464
1434,11213.9192
1435,4081.0156
1436,5162.4576
1437,3816.87508
1438,942.0764
1439,934.9992
1440,995.7004
1441,909.0248
1442,1067.8412
1443,4623.764
1444,5148.5976
1445,1003.506
1446,2962.5076
1447,14230.0904
1448,900.5432
1449,1634.0544
1450,879.1
1451,15083.4636
1452,4979.164393333333
1453,13235.282
1454,763.57
1455,944.3696
1456,13016.959533333333
1457,3444.1092
1458,4734.8936
1459,922.982
1460,1613.3892
1461,2648.1944
1462,1001.2545333333333
1463,1148.3668
1464,9123.18
1465,2575.5544
1466,8662.96004
1467,1016.3026799999999
1468,2460.7564
1469,1767.5096
1470,3111.2096
1471,800.1152
1472,2914.0384
1473,3501.9524
1474,709.0416
1475,930.4352
1476,3849.3388
1477,4550.7044
1478,679.7464
1479,2407.0136
1480,2542.432
1481,3179.0344
1482,498.7094
1483,3605.9768
1484,4294.169066666666
1485,1678.608
1486,11189.01192
1487,1024.1736
1488,2110.3148
1489,1747.2536
1490,1123.202
1491,1417.1836
1492,2356.2636
1493,663.2916
1494,486.394
1495,658.6508
1496,4837.486
1497,6327.4308
1498,578.7612
1499,997.3004
1500,14020.7516
1501,4790.0064
1502,15580.3992
1503,5625.7688
1504,517.0228
1505,6497.9116
1506,957.9804
1507,859.22008
1508,4535.6732
1509,1955.6796
1510,1750.8416
1511,5217.7948
1512,4358.8884
1513,3154.3632
1514,422.7604
1515,14626.9334
1516,10290.7216
1517,2365.5261333333333
1518,1353.9148
1519,798.609
1520,4085.8377066666662
1521,1712.448
1522,7227.544
1523,4695.5244
1524,4356.7596
1525,1059.838
1526,5719.9396
1527,8141.3992
1528,4631.7628
1529,659.5384
1530,962.844
1531,1456.1024
1532,16968.248
1533,535.1524
1534,688.6268
1535,8702.6392
1536,4099.6332
1537,2321.3024
1538,1426.102
1539,1292.9424
1540,7583.0812
1541,2731.796
1542,2354.6052
1543,741.6872
1544,10083.3192
1545,894.1264
1546,6900.766
1547,566.465
1548,2850.9764
1549,1189.4948
1550,4909.2237000000005
1551,3498.8572
1552,7238.6636
1553,1153.075
1554,3923.1032
1555,2183.4504
1556,10145.088053333337
1557,585.8108
1558,4161.353866666666
1559,2364.3132
1560,976.96
1561,3020.5952
1562,17174.48
1563,3710.1404
1564,4327.448813333333
1565,1244.8472
1566,4293.709413333334
1567,13296.9456
1568,5195.9896
1569,4911.0932
1570,1239.9736
1571,2393.5464
1572,4436.408
1573,16743.2956
1574,5095.554
1575,2388.280842857143
1576,932.2648
1577,10445.0908
1578,1654.6036
1579,12165.11299
1580,1021.164
1581,730.5828
1582,4864.25504
1583,3090.5964
1584,1348.5496
1585,15242.1882
1586,5774.232206666667
1587,2718.6352
1588,1879.5356
1589,5380.254133333333
1590,604.8476
1591,852.8488
1592,5860.7132
1593,10773.7152
1594,2306.57
1595,8060.3484
1596,3655.8548
1597,4023.802
1598,1076.5872
1599,674.0252
1600,5769.61
1601,492.1456
1602,2223.2788
1603,6560.0688666666665
1604,1863.0769333333335
1605,4254.3884
1606,623.41
1607,6306.0636
1608,891.664
1609,8680.074
1610,957.9709971428573
1611,438.4508
1612,11647.378
1613,2346.254
1614,670.8828
1615,806.4652
1616,1743.8304
1617,11574.71
1618,1960.322
1619,6897.164
1620,6464.7584
1621,17529.1
1622,4867.0796
1623,5281.0444
1624,2468.9864
1625,4106.0628
1626,5211.0556
1627,7297.0572
1628,762.6688
1629,9543.3532
1630,1325.2142999999999
1631,7506.6216
1632,10966.3432
1633,6555.9192
1634,799.4628
1635,1085.3244
1636,5243.169379999999
1637,7350.7952
1638,1854.4652
1639,1010.2896
1640,1188.1408
1641,1692.0288
1642,14544.41
1643,932.6516
1644,1668.268
1645,855.5414266666666
1646,2040.0204
1647,2883.2272
1648,782.7428
1649,2612.8796
1650,16661.28736
1651,453.8776
1652,5134.5384
1653,785.392
1654,4223.0156
1655,12570.8984
1656,641.8484
1657,5167.9348
1658,634.4788
1659,1815.3172
1660,16889.1224
1661,6915.9152
1662,3423.7364
1663,4151.58952
1664,10676.878
1665,6982.552
1666,9552.834
1667,3680.6968
1668,3870.0102
1669,3758.6933
1670,909.9104
1671,664.4384
1672,825.01
1673,1652.0984
1674,1798.4788
1675,636.5428
1676,6952.758
1677,4302.3128
1678,449.7284
1679,12676.0696
1680,1886.3752
1681,6899.244
1682,11301.358
1683,692.3416
1684,3588.5652
1685,675.156
1686,1325.6684
1687,1126.812
1688,3147.6956
1689,13094.9368
1690,752.172
1691,10570.3664
1692,2600.7444
1693,460.0848
1694,711.4936
1695,16751.650066666665
1696,2123.664
1697,2602.09
1698,566.7724
1699,1654.868
1700,1029.7744
1701,529.55
1702,2232.6156
1703,8973.33
1704,693.4656
1705,917.9304
1706,8251.955580000002
1707,15350.2872
1708,6830.7812
